fact	label	source
e448 r0 a28	1	train
e448 r0 a14	1	train
e448 r0 a10	1	train
e448 r0 a33	1	train
e448 r0 a35	1	train
e448 r1 a29	0	train
e448 r1 a23	0	train
e448 r1 a0	0	train
e448 r1 a38	0	train
e448 r1 a34	0	train
e448 r1 a25	0	train
e3725 r1 c20	1	train
e3725 r0 a28	1	train
e3725 r0 a14	1	train
e3725 r0 a10	1	train
e3725 r0 a33	1	train
e3725 r0 a35	1	train
e3725 r1 a25	0	train
e3725 r1 a7	0	train
e3725 r1 a29	0	train
e3725 r1 a19	0	train
e3725 r1 a6	0	train
e3725 r1 a39	0	train
e3349 r1 c20	1	train
e3349 r0 a28	1	train
e3349 r0 a14	1	train
e3349 r0 a10	1	train
e3349 r0 a33	1	train
e3349 r0 a35	1	train
e3349 r1 a15	0	train
e3349 r1 a2	0	train
e3349 r1 a3	0	train
e3349 r1 a4	0	train
e3349 r1 a31	0	train
e3349 r1 a24	0	train
e3757 r1 c20	1	train
e3757 r0 a28	1	train
e3757 r0 a14	1	train
e3757 r0 a10	1	train
e3757 r0 a33	1	train
e3757 r0 a35	1	train
e3757 r1 a3	0	train
e3757 r1 a30	0	train
e3757 r1 a8	0	train
e3757 r1 a9	0	train
e3757 r1 a31	0	train
e3757 r1 a23	0	train
e1688 r1 c20	1	train
e1688 r0 a28	1	train
e1688 r0 a14	1	train
e1688 r0 a10	1	train
e1688 r0 a33	1	train
e1688 r0 a35	1	train
e1688 r1 a9	0	train
e1688 r1 a1	0	train
e1688 r1 a18	0	train
e1688 r1 a0	0	train
e1688 r1 a39	0	train
e1688 r1 a25	0	train
e3564 r1 c20	1	train
e3564 r0 a28	1	train
e3564 r0 a14	1	train
e3564 r0 a10	1	train
e3564 r0 a33	1	train
e3564 r0 a35	1	train
e3564 r1 a24	0	train
e3564 r1 a32	0	train
e3564 r1 a20	0	train
e3564 r1 a17	0	train
e3564 r1 a0	0	train
e3564 r1 a38	0	train
e3364 r1 c20	1	train
e3364 r0 a28	1	train
e3364 r0 a14	1	train
e3364 r0 a10	1	train
e3364 r0 a33	1	train
e3364 r0 a35	1	train
e3364 r1 a20	0	train
e3364 r1 a32	0	train
e3364 r1 a7	0	train
e3364 r1 a37	0	train
e3364 r1 a26	0	train
e3364 r1 a13	0	train
e2453 r1 c20	1	train
e2453 r0 a28	1	train
e2453 r0 a14	1	train
e2453 r0 a10	1	train
e2453 r0 a33	1	train
e2453 r0 a35	1	train
e2453 r1 a36	0	train
e2453 r1 a4	0	train
e2453 r1 a18	0	train
e2453 r1 a17	0	train
e2453 r1 a38	0	train
e2453 r1 a29	0	train
e2769 r1 c20	1	train
e2769 r0 a28	1	train
e2769 r0 a14	1	train
e2769 r0 a10	1	train
e2769 r0 a33	1	train
e2769 r0 a35	1	train
e2769 r1 a23	0	train
e2769 r1 a31	0	train
e2769 r1 a12	0	train
e2769 r1 a20	0	train
e2769 r1 a25	0	train
e2769 r1 a34	0	train
e1727 r1 c20	1	train
e1727 r0 a28	1	train
e1727 r0 a14	1	train
e1727 r0 a10	1	train
e1727 r0 a33	1	train
e1727 r0 a35	1	train
e1727 r1 a5	0	train
e1727 r1 a37	0	train
e1727 r1 a32	0	train
e1727 r1 a1	0	train
e1727 r1 a22	0	train
e1727 r1 a15	0	train
e1962 r1 c20	1	train
e1962 r0 a28	1	train
e1962 r0 a14	1	train
e1962 r0 a10	1	train
e1962 r0 a33	1	train
e1962 r0 a35	1	train
e1962 r1 a5	0	train
e1962 r1 a4	0	train
e1962 r1 a27	0	train
e1962 r1 a22	0	train
e1962 r1 a7	0	train
e1962 r1 a29	0	train
e817 r1 c20	1	train
e817 r0 a28	1	train
e817 r0 a14	1	train
e817 r0 a10	1	train
e817 r0 a33	1	train
e817 r0 a35	1	train
e817 r1 a6	0	train
e817 r1 a30	0	train
e817 r1 a8	0	train
e817 r1 a3	0	train
e817 r1 a31	0	train
e817 r1 a18	0	train
e2766 r1 c20	1	train
e2766 r0 a28	1	train
e2766 r0 a14	1	train
e2766 r0 a10	1	train
e2766 r0 a33	1	train
e2766 r0 a35	1	train
e2766 r1 a12	0	train
e2766 r1 a11	0	train
e2766 r1 a17	0	train
e2766 r1 a38	0	train
e2766 r1 a4	0	train
e2766 r1 a31	0	train
e4739 r1 c20	1	train
e4739 r0 a28	1	train
e4739 r0 a14	1	train
e4739 r0 a10	1	train
e4739 r0 a33	1	train
e4739 r0 a35	1	train
e4739 r1 a4	0	train
e4739 r1 a31	0	train
e4739 r1 a19	0	train
e4739 r1 a29	0	train
e4739 r1 a30	0	train
e4739 r1 a22	0	train
e3206 r1 c20	1	train
e3206 r0 a28	1	train
e3206 r0 a14	1	train
e3206 r0 a10	1	train
e3206 r0 a33	1	train
e3206 r0 a35	1	train
e3206 r1 a8	0	train
e3206 r1 a3	0	train
e3206 r1 a11	0	train
e3206 r1 a34	0	train
e3206 r1 a30	0	train
e3206 r1 a15	0	train
e1672 r1 c20	1	train
e1672 r0 a28	1	train
e1672 r0 a14	1	train
e1672 r0 a10	1	train
e1672 r0 a33	1	train
e1672 r0 a35	1	train
e1672 r1 a20	0	train
e1672 r1 a15	0	train
e1672 r1 a16	0	train
e1672 r1 a37	0	train
e1672 r1 a30	0	train
e1672 r1 a5	0	train
e3192 r1 c20	1	train
e3192 r0 a28	1	train
e3192 r0 a14	1	train
e3192 r0 a10	1	train
e3192 r0 a33	1	train
e3192 r0 a35	1	train
e3192 r1 a26	0	train
e3192 r1 a29	0	train
e3192 r1 a9	0	train
e3192 r1 a4	0	train
e3192 r1 a7	0	train
e3192 r1 a6	0	train
e3644 r1 c20	1	train
e3644 r0 a28	1	train
e3644 r0 a14	1	train
e3644 r0 a10	1	train
e3644 r0 a33	1	train
e3644 r0 a35	1	train
e3644 r1 a19	0	train
e3644 r1 a23	0	train
e3644 r1 a37	0	train
e3644 r1 a18	0	train
e3644 r1 a4	0	train
e3644 r1 a2	0	train
e3213 r1 c20	1	train
e3213 r0 a28	1	train
e3213 r0 a14	1	train
e3213 r0 a10	1	train
e3213 r0 a33	1	train
e3213 r0 a35	1	train
e3213 r1 a36	0	train
e3213 r1 a8	0	train
e3213 r1 a13	0	train
e3213 r1 a17	0	train
e3213 r1 a0	0	train
e3213 r1 a21	0	train
e3128 r1 c20	1	train
e3128 r0 a28	1	train
e3128 r0 a14	1	train
e3128 r0 a10	1	train
e3128 r0 a33	1	train
e3128 r0 a35	1	train
e3128 r1 a12	0	train
e3128 r1 a7	0	train
e3128 r1 a20	0	train
e3128 r1 a27	0	train
e3128 r1 a31	0	train
e3128 r1 a5	0	train
e2829 r1 c20	1	train
e2829 r0 a28	1	train
e2829 r0 a14	1	train
e2829 r0 a10	1	train
e2829 r0 a33	1	train
e2829 r0 a35	1	train
e2829 r1 a3	0	train
e2829 r1 a0	0	train
e2829 r1 a31	0	train
e2829 r1 a9	0	train
e2829 r1 a30	0	train
e2829 r1 a26	0	train
e771 r1 c20	1	train
e771 r0 a28	1	train
e771 r0 a14	1	train
e771 r0 a10	1	train
e771 r0 a33	1	train
e771 r0 a35	1	train
e771 r1 a7	0	train
e771 r1 a22	0	train
e771 r1 a24	0	train
e771 r1 a21	0	train
e771 r1 a19	0	train
e771 r1 a1	0	train
e3761 r1 c20	1	train
e3761 r0 a28	1	train
e3761 r0 a14	1	train
e3761 r0 a10	1	train
e3761 r0 a33	1	train
e3761 r0 a35	1	train
e3761 r1 a0	0	train
e3761 r1 a23	0	train
e3761 r1 a19	0	train
e3761 r1 a24	0	train
e3761 r1 a11	0	train
e3761 r1 a2	0	train
e625 r1 c20	1	train
e625 r0 a28	1	train
e625 r0 a14	1	train
e625 r0 a10	1	train
e625 r0 a33	1	train
e625 r0 a35	1	train
e625 r1 a5	0	train
e625 r1 a29	0	train
e625 r1 a34	0	train
e625 r1 a9	0	train
e625 r1 a25	0	train
e625 r1 a11	0	train
e311 r1 c20	1	train
e311 r0 a28	1	train
e311 r0 a14	1	train
e311 r0 a10	1	train
e311 r0 a33	1	train
e311 r0 a35	1	train
e311 r1 a16	0	train
e311 r1 a17	0	train
e311 r1 a4	0	train
e311 r1 a29	0	train
e311 r1 a6	0	train
e311 r1 a26	0	train
e3687 r1 c20	1	train
e3687 r0 a28	1	train
e3687 r0 a14	1	train
e3687 r0 a10	1	train
e3687 r0 a33	1	train
e3687 r0 a35	1	train
e3687 r1 a3	0	train
e3687 r1 a4	0	train
e3687 r1 a2	0	train
e3687 r1 a0	0	train
e3687 r1 a32	0	train
e3687 r1 a31	0	train
e943 r1 c20	1	train
e943 r0 a28	1	train
e943 r0 a14	1	train
e943 r0 a10	1	train
e943 r0 a33	1	train
e943 r0 a35	1	train
e943 r1 a7	0	train
e943 r1 a39	0	train
e943 r1 a6	0	train
e943 r1 a9	0	train
e943 r1 a22	0	train
e943 r1 a32	0	train
e3850 r1 c20	1	train
e3850 r0 a28	1	train
e3850 r0 a14	1	train
e3850 r0 a10	1	train
e3850 r0 a33	1	train
e3850 r0 a35	1	train
e3850 r1 a22	0	train
e3850 r1 a3	0	train
e3850 r1 a11	0	train
e3850 r1 a29	0	train
e3850 r1 a16	0	train
e3850 r1 a26	0	train
e2205 r1 c20	1	train
e2205 r0 a28	1	train
e2205 r0 a14	1	train
e2205 r0 a10	1	train
e2205 r0 a33	1	train
e2205 r0 a35	1	train
e2205 r1 a3	0	train
e2205 r1 a1	0	train
e2205 r1 a23	0	train
e2205 r1 a11	0	train
e2205 r1 a32	0	train
e2205 r1 a26	0	train
e4568 r1 c20	1	train
e4568 r0 a28	1	train
e4568 r0 a14	1	train
e4568 r0 a10	1	train
e4568 r0 a33	1	train
e4568 r0 a35	1	train
e4568 r1 a22	0	train
e4568 r1 a29	0	train
e4568 r1 a21	0	train
e4568 r1 a13	0	train
e4568 r1 a32	0	train
e4568 r1 a8	0	train
e1577 r1 c20	1	train
e1577 r0 a28	1	train
e1577 r0 a14	1	train
e1577 r0 a10	1	train
e1577 r0 a33	1	train
e1577 r0 a35	1	train
e1577 r1 a34	0	train
e1577 r1 a19	0	train
e1577 r1 a2	0	train
e1577 r1 a0	0	train
e1577 r1 a6	0	train
e1577 r1 a1	0	train
e2315 r1 c20	1	train
e2315 r0 a28	1	train
e2315 r0 a14	1	train
e2315 r0 a10	1	train
e2315 r0 a33	1	train
e2315 r0 a35	1	train
e2315 r1 a16	0	train
e2315 r1 a1	0	train
e2315 r1 a12	0	train
e2315 r1 a38	0	train
e2315 r1 a19	0	train
e2315 r1 a3	0	train
e3490 r1 c20	1	train
e3490 r0 a28	1	train
e3490 r0 a14	1	train
e3490 r0 a10	1	train
e3490 r0 a33	1	train
e3490 r0 a35	1	train
e3490 r1 a3	0	train
e3490 r1 a39	0	train
e3490 r1 a18	0	train
e3490 r1 a6	0	train
e3490 r1 a27	0	train
e3490 r1 a23	0	train
e3785 r1 c20	1	train
e3785 r0 a28	1	train
e3785 r0 a14	1	train
e3785 r0 a10	1	train
e3785 r0 a33	1	train
e3785 r0 a35	1	train
e3785 r1 a26	0	train
e3785 r1 a17	0	train
e3785 r1 a18	0	train
e3785 r1 a21	0	train
e3785 r1 a11	0	train
e3785 r1 a7	0	train
e4857 r1 c20	1	train
e4857 r0 a28	1	train
e4857 r0 a14	1	train
e4857 r0 a10	1	train
e4857 r0 a33	1	train
e4857 r0 a35	1	train
e4857 r1 a6	0	train
e4857 r1 a27	0	train
e4857 r1 a26	0	train
e4857 r1 a18	0	train
e4857 r1 a20	0	train
e4857 r1 a13	0	train
e3511 r1 c20	1	train
e3511 r0 a28	1	train
e3511 r0 a14	1	train
e3511 r0 a10	1	train
e3511 r0 a33	1	train
e3511 r0 a35	1	train
e3511 r1 a37	0	train
e3511 r1 a30	0	train
e3511 r1 a23	0	train
e3511 r1 a22	0	train
e3511 r1 a39	0	train
e3511 r1 a6	0	train
e3706 r1 c20	1	train
e3706 r0 a28	1	train
e3706 r0 a14	1	train
e3706 r0 a10	1	train
e3706 r0 a33	1	train
e3706 r0 a35	1	train
e3706 r1 a34	0	train
e3706 r1 a32	0	train
e3706 r1 a4	0	train
e3706 r1 a2	0	train
e3706 r1 a38	0	train
e3706 r1 a15	0	train
e2681 r1 c20	1	train
e2681 r0 a28	1	train
e2681 r0 a14	1	train
e2681 r0 a10	1	train
e2681 r0 a33	1	train
e2681 r0 a35	1	train
e2681 r1 a6	0	train
e2681 r1 a30	0	train
e2681 r1 a19	0	train
e2681 r1 a20	0	train
e2681 r1 a16	0	train
e2681 r1 a18	0	train
e1028 r1 c20	1	train
e1028 r0 a28	1	train
e1028 r0 a14	1	train
e1028 r0 a10	1	train
e1028 r0 a33	1	train
e1028 r0 a35	1	train
e1028 r1 a22	0	train
e1028 r1 a36	0	train
e1028 r1 a26	0	train
e1028 r1 a9	0	train
e1028 r1 a31	0	train
e1028 r1 a7	0	train
e4798 r1 c20	1	train
e4798 r0 a28	1	train
e4798 r0 a14	1	train
e4798 r0 a10	1	train
e4798 r0 a33	1	train
e4798 r0 a35	1	train
e4798 r1 a6	0	train
e4798 r1 a38	0	train
e4798 r1 a29	0	train
e4798 r1 a31	0	train
e4798 r1 a12	0	train
e4798 r1 a39	0	train
e2418 r1 c20	1	train
e2418 r0 a28	1	train
e2418 r0 a14	1	train
e2418 r0 a10	1	train
e2418 r0 a33	1	train
e2418 r0 a35	1	train
e2418 r1 a37	0	train
e2418 r1 a9	0	train
e2418 r1 a21	0	train
e2418 r1 a17	0	train
e2418 r1 a16	0	train
e2418 r1 a11	0	train
e3807 r1 c20	1	train
e3807 r0 a28	1	train
e3807 r0 a14	1	train
e3807 r0 a10	1	train
e3807 r0 a33	1	train
e3807 r0 a35	1	train
e3807 r1 a11	0	train
e3807 r1 a22	0	train
e3807 r1 a17	0	train
e3807 r1 a21	0	train
e3807 r1 a24	0	train
e3807 r1 a0	0	train
e2499 r1 c20	1	train
e2499 r0 a28	1	train
e2499 r0 a14	1	train
e2499 r0 a10	1	train
e2499 r0 a33	1	train
e2499 r0 a35	1	train
e2499 r1 a23	0	train
e2499 r1 a36	0	train
e2499 r1 a25	0	train
e2499 r1 a9	0	train
e2499 r1 a5	0	train
e2499 r1 a3	0	train
e3648 r1 c20	1	train
e3648 r0 a28	1	train
e3648 r0 a14	1	train
e3648 r0 a10	1	train
e3648 r0 a33	1	train
e3648 r0 a35	1	train
e3648 r1 a25	0	train
e3648 r1 a18	0	train
e3648 r1 a4	0	train
e3648 r1 a38	0	train
e3648 r1 a27	0	train
e3648 r1 a2	0	train
e982 r1 c20	1	train
e982 r0 a28	1	train
e982 r0 a14	1	train
e982 r0 a10	1	train
e982 r0 a33	1	train
e982 r0 a35	1	train
e982 r1 a4	0	train
e982 r1 a23	0	train
e982 r1 a11	0	train
e982 r1 a38	0	train
e982 r1 a34	0	train
e982 r1 a16	0	train
e182 r1 c20	1	train
e182 r0 a28	1	train
e182 r0 a14	1	train
e182 r0 a10	1	train
e182 r0 a33	1	train
e182 r0 a35	1	train
e182 r1 a12	0	train
e182 r1 a38	0	train
e182 r1 a39	0	train
e182 r1 a15	0	train
e182 r1 a9	0	train
e182 r1 a1	0	train
e3713 r1 c20	1	train
e3713 r0 a28	1	train
e3713 r0 a14	1	train
e3713 r0 a10	1	train
e3713 r0 a33	1	train
e3713 r0 a35	1	train
e3713 r1 a13	0	train
e3713 r1 a18	0	train
e3713 r1 a16	0	train
e3713 r1 a32	0	train
e3713 r1 a25	0	train
e3713 r1 a11	0	train
e3265 r1 c20	1	train
e3265 r0 a28	1	train
e3265 r0 a14	1	train
e3265 r0 a10	1	train
e3265 r0 a33	1	train
e3265 r0 a35	1	train
e3265 r1 a19	0	train
e3265 r1 a26	0	train
e3265 r1 a37	0	train
e3265 r1 a2	0	train
e3265 r1 a8	0	train
e3265 r1 a6	0	train
e2045 r1 c20	1	train
e2045 r0 a28	1	train
e2045 r0 a14	1	train
e2045 r0 a10	1	train
e2045 r0 a33	1	train
e2045 r0 a35	1	train
e2045 r1 a20	0	train
e2045 r1 a36	0	train
e2045 r1 a0	0	train
e2045 r1 a1	0	train
e2045 r1 a29	0	train
e2045 r1 a17	0	train
e4316 r1 c20	1	train
e4316 r0 a28	1	train
e4316 r0 a14	1	train
e4316 r0 a10	1	train
e4316 r0 a33	1	train
e4316 r0 a35	1	train
e4316 r1 a15	0	train
e4316 r1 a23	0	train
e4316 r1 a27	0	train
e4316 r1 a34	0	train
e4316 r1 a2	0	train
e4316 r1 a30	0	train
e1865 r1 c20	1	train
e1865 r0 a28	1	train
e1865 r0 a14	1	train
e1865 r0 a10	1	train
e1865 r0 a33	1	train
e1865 r0 a35	1	train
e1865 r1 a4	0	train
e1865 r1 a6	0	train
e1865 r1 a21	0	train
e1865 r1 a9	0	train
e1865 r1 a3	0	train
e1865 r1 a39	0	train
e4060 r1 c20	1	train
e4060 r0 a28	1	train
e4060 r0 a14	1	train
e4060 r0 a10	1	train
e4060 r0 a33	1	train
e4060 r0 a35	1	train
e4060 r1 a20	0	train
e4060 r1 a18	0	train
e4060 r1 a2	0	train
e4060 r1 a23	0	train
e4060 r1 a13	0	train
e4060 r1 a6	0	train
e4636 r1 c20	1	train
e4636 r0 a28	1	train
e4636 r0 a14	1	train
e4636 r0 a10	1	train
e4636 r0 a33	1	train
e4636 r0 a35	1	train
e4636 r1 a21	0	train
e4636 r1 a30	0	train
e4636 r1 a13	0	train
e4636 r1 a5	0	train
e4636 r1 a36	0	train
e4636 r1 a1	0	train
e1886 r1 c20	1	train
e1886 r0 a28	1	train
e1886 r0 a14	1	train
e1886 r0 a10	1	train
e1886 r0 a33	1	train
e1886 r0 a35	1	train
e1886 r1 a19	0	train
e1886 r1 a2	0	train
e1886 r1 a15	0	train
e1886 r1 a25	0	train
e1886 r1 a34	0	train
e1886 r1 a17	0	train
e1472 r1 c20	1	train
e1472 r0 a28	1	train
e1472 r0 a14	1	train
e1472 r0 a10	1	train
e1472 r0 a33	1	train
e1472 r0 a35	1	train
e1472 r1 a39	0	train
e1472 r1 a0	0	train
e1472 r1 a12	0	train
e1472 r1 a5	0	train
e1472 r1 a34	0	train
e1472 r1 a16	0	train
e4045 r1 c20	1	train
e4045 r0 a28	1	train
e4045 r0 a14	1	train
e4045 r0 a10	1	train
e4045 r0 a33	1	train
e4045 r0 a35	1	train
e4045 r1 a29	0	train
e4045 r1 a32	0	train
e4045 r1 a3	0	train
e4045 r1 a1	0	train
e4045 r1 a39	0	train
e4045 r1 a0	0	train
e2462 r1 c20	1	train
e2462 r0 a28	1	train
e2462 r0 a14	1	train
e2462 r0 a10	1	train
e2462 r0 a33	1	train
e2462 r0 a35	1	train
e2462 r1 a23	0	train
e2462 r1 a20	0	train
e2462 r1 a34	0	train
e2462 r1 a3	0	train
e2462 r1 a8	0	train
e2462 r1 a7	0	train
e3175 r1 c20	1	train
e3175 r0 a28	1	train
e3175 r0 a14	1	train
e3175 r0 a10	1	train
e3175 r0 a33	1	train
e3175 r0 a35	1	train
e3175 r1 a1	0	train
e3175 r1 a11	0	train
e3175 r1 a8	0	train
e3175 r1 a31	0	train
e3175 r1 a27	0	train
e3175 r1 a39	0	train
e1370 r1 c20	1	train
e1370 r0 a28	1	train
e1370 r0 a14	1	train
e1370 r0 a10	1	train
e1370 r0 a33	1	train
e1370 r0 a35	1	train
e1370 r1 a1	0	train
e1370 r1 a2	0	train
e1370 r1 a25	0	train
e1370 r1 a9	0	train
e1370 r1 a5	0	train
e1370 r1 a20	0	train
e2217 r1 c20	1	train
e2217 r0 a28	1	train
e2217 r0 a14	1	train
e2217 r0 a10	1	train
e2217 r0 a33	1	train
e2217 r0 a35	1	train
e2217 r1 a27	0	train
e2217 r1 a24	0	train
e2217 r1 a29	0	train
e2217 r1 a39	0	train
e2217 r1 a17	0	train
e2217 r1 a23	0	train
e3617 r1 c20	1	train
e3617 r0 a28	1	train
e3617 r0 a14	1	train
e3617 r0 a10	1	train
e3617 r0 a33	1	train
e3617 r0 a35	1	train
e3617 r1 a1	0	train
e3617 r1 a11	0	train
e3617 r1 a12	0	train
e3617 r1 a36	0	train
e3617 r1 a6	0	train
e3617 r1 a38	0	train
e1530 r1 c20	1	train
e1530 r0 a28	1	train
e1530 r0 a14	1	train
e1530 r0 a10	1	train
e1530 r0 a33	1	train
e1530 r0 a35	1	train
e1530 r1 a27	0	train
e1530 r1 a11	0	train
e1530 r1 a37	0	train
e1530 r1 a30	0	train
e1530 r1 a21	0	train
e1530 r1 a29	0	train
e4818 r1 c20	1	train
e4818 r0 a28	1	train
e4818 r0 a14	1	train
e4818 r0 a10	1	train
e4818 r0 a33	1	train
e4818 r0 a35	1	train
e4818 r1 a12	0	train
e4818 r1 a9	0	train
e4818 r1 a17	0	train
e4818 r1 a32	0	train
e4818 r1 a0	0	train
e4818 r1 a38	0	train
e4535 r1 c20	1	train
e4535 r0 a28	1	train
e4535 r0 a14	1	train
e4535 r0 a10	1	train
e4535 r0 a33	1	train
e4535 r0 a35	1	train
e4535 r1 a16	0	train
e4535 r1 a19	0	train
e4535 r1 a29	0	train
e4535 r1 a15	0	train
e4535 r1 a12	0	train
e4535 r1 a9	0	train
e4642 r1 c20	1	train
e4642 r0 a28	1	train
e4642 r0 a14	1	train
e4642 r0 a10	1	train
e4642 r0 a33	1	train
e4642 r0 a35	1	train
e4642 r1 a5	0	train
e4642 r1 a30	0	train
e4642 r1 a8	0	train
e4642 r1 a1	0	train
e4642 r1 a9	0	train
e4642 r1 a38	0	train
e233 r1 c20	1	train
e233 r0 a28	1	train
e233 r0 a14	1	train
e233 r0 a10	1	train
e233 r0 a33	1	train
e233 r0 a35	1	train
e233 r1 a26	0	train
e233 r1 a17	0	train
e233 r1 a3	0	train
e233 r1 a39	0	train
e233 r1 a29	0	train
e233 r1 a6	0	train
e1854 r1 c20	1	train
e1854 r0 a28	1	train
e1854 r0 a14	1	train
e1854 r0 a10	1	train
e1854 r0 a33	1	train
e1854 r0 a35	1	train
e1854 r1 a38	0	train
e1854 r1 a31	0	train
e1854 r1 a16	0	train
e1854 r1 a18	0	train
e1854 r1 a30	0	train
e1854 r1 a23	0	train
e4904 r0 c20	1	train
e4904 r0 a28	1	eval
e4904 r0 a14	1	eval
e4904 r0 a10	1	eval
e4904 r0 a33	1	eval
e4904 r0 a35	1	eval
e4904 r0 a4	1	eval
e4904 r0 a36	1	eval
e4904 r0 a38	1	eval
e4904 r0 a13	1	eval
e4904 r0 a1	1	eval
e4904 r0 a12	1	eval
e1564 r0 c20	1	train
e1564 r0 a28	1	eval
e1564 r0 a14	1	eval
e1564 r0 a10	1	eval
e1564 r0 a33	1	eval
e1564 r0 a35	1	eval
e1564 r0 a22	1	eval
e1564 r0 a7	1	eval
e1564 r0 a36	1	eval
e1564 r0 a13	1	eval
e1564 r0 a34	1	eval
e1564 r0 a9	1	eval
e506 r0 c20	1	train
e506 r0 a28	1	eval
e506 r0 a14	1	eval
e506 r0 a10	1	eval
e506 r0 a33	1	eval
e506 r0 a35	1	eval
e506 r0 a25	1	eval
e506 r0 a20	1	eval
e506 r0 a36	1	eval
e506 r0 a9	1	eval
e506 r0 a26	1	eval
e506 r0 a22	1	eval
e2062 r0 c20	1	train
e2062 r0 a28	1	eval
e2062 r0 a14	1	eval
e2062 r0 a10	1	eval
e2062 r0 a33	1	eval
e2062 r0 a35	1	eval
e2062 r0 a38	1	eval
e2062 r0 a1	1	eval
e2062 r0 a32	1	eval
e2062 r0 a13	1	eval
e2062 r0 a22	1	eval
e2062 r0 a30	1	eval
e2969 r0 c20	1	train
e2969 r0 a28	1	eval
e2969 r0 a14	1	eval
e2969 r0 a10	1	eval
e2969 r0 a33	1	eval
e2969 r0 a35	1	eval
e2969 r0 a5	1	eval
e2969 r0 a1	1	eval
e2969 r0 a16	1	eval
e2969 r0 a31	1	eval
e2969 r0 a12	1	eval
e2969 r0 a0	1	eval
e1308 r0 c20	1	train
e1308 r0 a28	1	eval
e1308 r0 a14	1	eval
e1308 r0 a10	1	eval
e1308 r0 a33	1	eval
e1308 r0 a35	1	eval
e1308 r0 a24	1	eval
e1308 r0 a29	1	eval
e1308 r0 a38	1	eval
e1308 r0 a13	1	eval
e1308 r0 a19	1	eval
e1308 r0 a11	1	eval
e3237 r0 c20	1	train
e3237 r0 a28	1	eval
e3237 r0 a14	1	eval
e3237 r0 a10	1	eval
e3237 r0 a33	1	eval
e3237 r0 a35	1	eval
e3237 r0 a13	1	eval
e3237 r0 a25	1	eval
e3237 r0 a39	1	eval
e3237 r0 a0	1	eval
e3237 r0 a1	1	eval
e3237 r0 a22	1	eval
e502 r0 c20	1	train
e502 r0 a28	1	eval
e502 r0 a14	1	eval
e502 r0 a10	1	eval
e502 r0 a33	1	eval
e502 r0 a35	1	eval
e502 r0 a3	1	eval
e502 r0 a15	1	eval
e502 r0 a25	1	eval
e502 r0 a4	1	eval
e502 r0 a23	1	eval
e502 r0 a21	1	eval
e4296 r1 c6	1	train
e4296 r0 a0	1	train
e4296 r0 a16	1	train
e4296 r0 a39	1	train
e4296 r0 a10	1	train
e4296 r0 a4	1	train
e4296 r1 a33	0	train
e4296 r1 a9	0	train
e4296 r1 a31	0	train
e4296 r1 a21	0	train
e4296 r1 a8	0	train
e4296 r1 a17	0	train
e2128 r1 c6	1	train
e2128 r0 a0	1	train
e2128 r0 a16	1	train
e2128 r0 a39	1	train
e2128 r0 a10	1	train
e2128 r0 a4	1	train
e2128 r1 a22	0	train
e2128 r1 a38	0	train
e2128 r1 a18	0	train
e2128 r1 a1	0	train
e2128 r1 a11	0	train
e2128 r1 a20	0	train
e4865 r1 c6	1	train
e4865 r0 a0	1	train
e4865 r0 a16	1	train
e4865 r0 a39	1	train
e4865 r0 a10	1	train
e4865 r0 a4	1	train
e4865 r1 a7	0	train
e4865 r1 a21	0	train
e4865 r1 a13	0	train
e4865 r1 a12	0	train
e4865 r1 a5	0	train
e4865 r1 a29	0	train
e1562 r1 c6	1	train
e1562 r0 a0	1	train
e1562 r0 a16	1	train
e1562 r0 a39	1	train
e1562 r0 a10	1	train
e1562 r0 a4	1	train
e1562 r1 a7	0	train
e1562 r1 a32	0	train
e1562 r1 a6	0	train
e1562 r1 a28	0	train
e1562 r1 a3	0	train
e1562 r1 a24	0	train
e3445 r1 c6	1	train
e3445 r0 a0	1	train
e3445 r0 a16	1	train
e3445 r0 a39	1	train
e3445 r0 a10	1	train
e3445 r0 a4	1	train
e3445 r1 a22	0	train
e3445 r1 a27	0	train
e3445 r1 a26	0	train
e3445 r1 a13	0	train
e3445 r1 a1	0	train
e3445 r1 a9	0	train
e632 r1 c6	1	train
e632 r0 a0	1	train
e632 r0 a16	1	train
e632 r0 a39	1	train
e632 r0 a10	1	train
e632 r0 a4	1	train
e632 r1 a33	0	train
e632 r1 a11	0	train
e632 r1 a19	0	train
e632 r1 a24	0	train
e632 r1 a1	0	train
e632 r1 a29	0	train
e4617 r1 c6	1	train
e4617 r0 a0	1	train
e4617 r0 a16	1	train
e4617 r0 a39	1	train
e4617 r0 a10	1	train
e4617 r0 a4	1	train
e4617 r1 a33	0	train
e4617 r1 a32	0	train
e4617 r1 a31	0	train
e4617 r1 a27	0	train
e4617 r1 a24	0	train
e4617 r1 a13	0	train
e3186 r1 c6	1	train
e3186 r0 a0	1	train
e3186 r0 a16	1	train
e3186 r0 a39	1	train
e3186 r0 a10	1	train
e3186 r0 a4	1	train
e3186 r1 a35	0	train
e3186 r1 a29	0	train
e3186 r1 a5	0	train
e3186 r1 a7	0	train
e3186 r1 a28	0	train
e3186 r1 a31	0	train
e371 r1 c6	1	train
e371 r0 a0	1	train
e371 r0 a16	1	train
e371 r0 a39	1	train
e371 r0 a10	1	train
e371 r0 a4	1	train
e371 r1 a29	0	train
e371 r1 a1	0	train
e371 r1 a12	0	train
